class,plane,split,filename,mean_intensity,median_intensity,std_intensity,min_intensity,max_intensity,nonzero_percentage
meningioma,coronal,train,brisc2025_train_01779_me_co_t1.jpg,38.080352783203125,23.0,40.61259841918945,0.0,255.0,83.65936279296875
meningioma,coronal,train,brisc2025_train_01939_me_co_t1.jpg,45.731807708740234,12.0,50.794761657714844,0.0,255.0,81.58378601074219
meningioma,coronal,train,brisc2025_train_01655_me_co_t1.jpg,91.4721450805664,102.0,70.85253143310547,0.0,255.0,86.77965739672774
meningioma,axial,train,brisc2025_train_01449_me_ax_t1.jpg,48.37974548339844,45.0,46.194923400878906,0.0,252.0,91.5802001953125
meningioma,sagittal,train,brisc2025_train_02146_me_sa_t1.jpg,51.96780014038086,41.0,49.90066909790039,0.0,253.0,97.51129150390625
meningioma,coronal,train,brisc2025_train_01916_me_co_t1.jpg,40.71289825439453,5.0,50.763092041015625,0.0,255.0,82.46879577636719
meningioma,coronal,train,brisc2025_train_01681_me_co_t1.jpg,42.354347229003906,9.0,49.12899398803711,0.0,255.0,81.732177734375
meningioma,coronal,train,brisc2025_train_01651_me_co_t1.jpg,33.895416259765625,3.0,46.02865982055664,0.0,255.0,71.25358581542969
meningioma,sagittal,train,brisc2025_train_02079_me_sa_t1.jpg,36.883331298828125,4.0,46.455020904541016,0.0,255.0,96.9970703125
meningioma,sagittal,test,brisc2025_test_00526_me_sa_t1.jpg,45.8885612487793,45.0,41.91209030151367,0.0,255.0,96.80900573730469
meningioma,axial,train,brisc2025_train_01306_me_ax_t1.jpg,22.563037872314453,4.0,34.51596450805664,0.0,255.0,72.20458984375
meningioma,sagittal,train,brisc2025_train_02424_me_sa_t1.jpg,42.636837005615234,28.0,46.44974899291992,0.0,255.0,97.05543518066406
meningioma,sagittal,train,brisc2025_train_02299_me_sa_t1.jpg,43.49714279174805,38.0,43.48476791381836,0.0,255.0,96.88034057617188
meningioma,sagittal,train,brisc2025_train_02446_me_sa_t1.jpg,48.112640380859375,44.0,44.234073638916016,0.0,253.0,98.10714721679688
meningioma,coronal,train,brisc2025_train_01572_me_co_t1.jpg,39.75312805175781,6.0,49.78963851928711,0.0,254.0,82.60040283203125
meningioma,axial,train,brisc2025_train_01304_me_ax_t1.jpg,73.16495513916016,15.0,81.8472900390625,0.0,255.0,72.14921408891796
meningioma,axial,train,brisc2025_train_01325_me_ax_t1.jpg,32.8695068359375,4.0,41.58961868286133,0.0,255.0,72.42088317871094
meningioma,axial,train,brisc2025_train_01364_me_ax_t1.jpg,30.558528900146484,3.0,42.02296447753906,0.0,255.0,73.25477600097656
meningioma,sagittal,train,brisc2025_train_02270_me_sa_t1.jpg,39.27286148071289,34.0,38.771583557128906,0.0,253.0,97.78594970703125
meningioma,axial,train,brisc2025_train_01432_me_ax_t1.jpg,28.588844299316406,3.0,38.9836540222168,0.0,252.0,70.53451538085938
meningioma,axial,train,brisc2025_train_01390_me_ax_t1.jpg,55.56871032714844,44.0,57.0297737121582,0.0,255.0,67.47061728395062
meningioma,axial,train,brisc2025_train_01520_me_ax_t1.jpg,22.05794906616211,4.0,37.83213424682617,0.0,255.0,74.50942993164062
meningioma,coronal,train,brisc2025_train_01938_me_co_t1.jpg,42.02605438232422,9.0,48.25087356567383,0.0,255.0,80.86624145507812
meningioma,axial,train,brisc2025_train_01473_me_ax_t1.jpg,37.3773078918457,9.0,45.52528762817383,0.0,254.0,71.22650146484375
meningioma,axial,train,brisc2025_train_01453_me_ax_t1.jpg,41.4653434753418,9.0,50.77651596069336,0.0,255.0,74.85427856445312
meningioma,coronal,train,brisc2025_train_01786_me_co_t1.jpg,34.513797760009766,9.0,38.437992095947266,0.0,255.0,83.55827331542969
meningioma,axial,train,brisc2025_train_01327_me_ax_t1.jpg,32.86276626586914,3.0,49.30858612060547,0.0,255.0,73.93379211425781
meningioma,axial,train,brisc2025_train_01258_me_ax_t1.jpg,78.81461334228516,66.0,63.987823486328125,0.0,255.0,99.95332809570851
meningioma,coronal,train,brisc2025_train_01587_me_co_t1.jpg,40.65482711791992,15.0,44.27003479003906,0.0,255.0,83.6822509765625
meningioma,axial,test,brisc2025_test_00325_me_ax_t1.jpg,31.358829498291016,3.0,38.85554885864258,0.0,255.0,70.60890197753906
meningioma,coronal,train,brisc2025_train_01849_me_co_t1.jpg,48.00997543334961,48.0,43.68281936645508,0.0,255.0,91.82624816894531
meningioma,coronal,test,brisc2025_test_00458_me_co_t1.jpg,38.699703216552734,13.0,43.24391174316406,0.0,254.0,82.72743225097656
meningioma,coronal,train,brisc2025_train_01865_me_co_t1.jpg,43.042911529541016,19.0,46.7728271484375,0.0,255.0,82.65190124511719
meningioma,axial,train,brisc2025_train_01203_me_ax_t1.jpg,30.450862884521484,3.0,42.10792922973633,0.0,252.0,71.3409423828125
meningioma,sagittal,train,brisc2025_train_02289_me_sa_t1.jpg,42.363616943359375,34.0,42.32872009277344,0.0,255.0,97.79548645019531
meningioma,sagittal,train,brisc2025_train_02002_me_sa_t1.jpg,55.0007209777832,42.0,61.494319915771484,0.0,255.0,78.91848708680392
meningioma,coronal,train,brisc2025_train_01839_me_co_t1.jpg,37.33787155151367,9.0,42.74839401245117,0.0,254.0,83.53004455566406
meningioma,sagittal,test,brisc2025_test_00530_me_sa_t1.jpg,46.471885681152344,10.0,52.874080657958984,0.0,255.0,96.65451049804688
meningioma,axial,test,brisc2025_test_00284_me_ax_t1.jpg,73.141845703125,74.0,70.67872619628906,0.0,255.0,72.45032751835056
meningioma,sagittal,train,brisc2025_train_02110_me_sa_t1.jpg,38.49467468261719,43.0,29.215417861938477,0.0,254.0,98.11973571777344
meningioma,sagittal,test,brisc2025_test_00544_me_sa_t1.jpg,43.67270278930664,36.0,42.02824401855469,0.0,255.0,98.06365966796875
meningioma,sagittal,train,brisc2025_train_02283_me_sa_t1.jpg,35.63141632080078,15.0,40.655128479003906,0.0,255.0,97.42202758789062
meningioma,axial,train,brisc2025_train_01412_me_ax_t1.jpg,39.89552688598633,7.0,51.171348571777344,0.0,254.0,71.59271240234375
meningioma,axial,test,brisc2025_test_00285_me_ax_t1.jpg,60.8995246887207,73.0,56.21082305908203,0.0,255.0,67.4587620447493
meningioma,axial,train,brisc2025_train_01181_me_ax_t1.jpg,28.256885528564453,5.0,48.5343017578125,0.0,254.0,76.6632080078125
meningioma,sagittal,train,brisc2025_train_02303_me_sa_t1.jpg,40.3895378112793,39.0,38.882781982421875,0.0,253.0,97.00355529785156
meningioma,axial,train,brisc2025_train_01371_me_ax_t1.jpg,32.89645767211914,4.0,45.4329719543457,0.0,255.0,72.44606018066406
meningioma,axial,train,brisc2025_train_01335_me_ax_t1.jpg,45.39213943481445,6.0,61.07967758178711,0.0,250.0,72.5116049382716
meningioma,sagittal,test,brisc2025_test_00506_me_sa_t1.jpg,48.31071090698242,50.0,44.108978271484375,0.0,255.0,97.83172607421875
meningioma,axial,train,brisc2025_train_01184_me_ax_t1.jpg,36.13026428222656,4.0,46.220237731933594,0.0,255.0,71.23184204101562
meningioma,sagittal,test,brisc2025_test_00555_me_sa_t1.jpg,44.500064849853516,47.0,36.274742126464844,0.0,255.0,97.22518920898438
meningioma,sagittal,train,brisc2025_train_02088_me_sa_t1.jpg,49.10406494140625,23.0,51.79549026489258,0.0,255.0,97.62687683105469
meningioma,axial,train,brisc2025_train_01393_me_ax_t1.jpg,83.06326293945312,86.0,56.0401725769043,5.0,255.0,100.0
meningioma,coronal,train,brisc2025_train_01772_me_co_t1.jpg,34.47264862060547,3.0,54.070011138916016,0.0,255.0,82.91282653808594
meningioma,coronal,train,brisc2025_train_01689_me_co_t1.jpg,41.2011833190918,10.0,46.969974517822266,0.0,255.0,83.65211486816406
meningioma,axial,train,brisc2025_train_01320_me_ax_t1.jpg,25.057464599609375,3.0,35.3863525390625,0.0,255.0,70.73822021484375
meningioma,axial,train,brisc2025_train_01193_me_ax_t1.jpg,28.628250122070312,3.0,42.31125259399414,0.0,254.0,72.00889587402344
meningioma,axial,train,brisc2025_train_01275_me_ax_t1.jpg,61.24895477294922,62.0,60.94921112060547,0.0,255.0,72.51733565078847
meningioma,axial,test,brisc2025_test_00320_me_ax_t1.jpg,75.40987396240234,37.0,71.13262939453125,0.0,255.0,99.90716049382716
meningioma,axial,train,brisc2025_train_01440_me_ax_t1.jpg,28.073612213134766,3.0,40.32065200805664,0.0,255.0,75.54550170898438
meningioma,sagittal,train,brisc2025_train_02197_me_sa_t1.jpg,44.81587219238281,43.0,41.78920364379883,0.0,255.0,98.01101684570312
meningioma,coronal,test,brisc2025_test_00440_me_co_t1.jpg,37.65593719482422,17.0,41.8221321105957,0.0,254.0,82.93685913085938
meningioma,coronal,train,brisc2025_train_01824_me_co_t1.jpg,42.39339828491211,21.0,46.964595794677734,0.0,255.0,82.95097351074219
meningioma,axial,test,brisc2025_test_00278_me_ax_t1.jpg,65.52515411376953,17.0,82.55583953857422,0.0,255.0,57.73067331670823
meningioma,sagittal,test,brisc2025_test_00499_me_sa_t1.jpg,50.190189361572266,49.0,48.95208740234375,0.0,255.0,98.20060729980469
meningioma,axial,test,brisc2025_test_00287_me_ax_t1.jpg,65.09539031982422,78.0,52.42949295043945,0.0,236.0,98.04343859557663
meningioma,sagittal,train,brisc2025_train_02143_me_sa_t1.jpg,45.22425079345703,37.0,44.19656753540039,0.0,254.0,97.88246154785156
meningioma,coronal,test,brisc2025_test_00428_me_co_t1.jpg,34.19945526123047,8.0,39.93953323364258,0.0,255.0,83.27102661132812
meningioma,axial,train,brisc2025_train_01274_me_ax_t1.jpg,93.3169174194336,99.0,69.87178039550781,0.0,255.0,99.22828569178675
meningioma,sagittal,train,brisc2025_train_02235_me_sa_t1.jpg,55.735816955566406,60.0,46.095096588134766,0.0,254.0,98.20365905761719
meningioma,sagittal,train,brisc2025_train_01998_me_sa_t1.jpg,103.1305923461914,113.0,70.99559783935547,0.0,255.0,99.8100684588412
meningioma,sagittal,train,brisc2025_train_02016_me_sa_t1.jpg,87.42808532714844,85.0,47.02020263671875,20.0,255.0,100.0
meningioma,sagittal,train,brisc2025_train_02328_me_sa_t1.jpg,49.08971405029297,37.0,50.47343444824219,0.0,255.0,97.36366271972656
meningioma,coronal,train,brisc2025_train_01752_me_co_t1.jpg,42.07198715209961,26.0,44.18739700317383,0.0,255.0,83.78944396972656
meningioma,sagittal,test,brisc2025_test_00558_me_sa_t1.jpg,37.67264175415039,35.0,36.40191650390625,0.0,255.0,97.37815856933594
meningioma,sagittal,train,brisc2025_train_02003_me_sa_t1.jpg,95.2203369140625,97.0,75.47531127929688,0.0,255.0,89.93387627017334
meningioma,sagittal,train,brisc2025_train_02444_me_sa_t1.jpg,46.549617767333984,42.0,45.83161544799805,0.0,255.0,97.467041015625
meningioma,sagittal,train,brisc2025_train_02440_me_sa_t1.jpg,43.101707458496094,39.0,41.69367980957031,0.0,253.0,98.1201171875
meningioma,axial,test,brisc2025_test_00314_me_ax_t1.jpg,87.76696014404297,67.0,76.80853271484375,0.0,237.0,99.95024229837314
meningioma,coronal,train,brisc2025_train_01891_me_co_t1.jpg,35.471431732177734,10.0,40.36195755004883,0.0,251.0,82.65800476074219
meningioma,axial,test,brisc2025_test_00324_me_ax_t1.jpg,36.51455307006836,5.0,48.40029525756836,0.0,255.0,71.84257507324219
meningioma,axial,train,brisc2025_train_01468_me_ax_t1.jpg,31.726764678955078,3.0,45.58443069458008,0.0,255.0,71.19293212890625
meningioma,sagittal,train,brisc2025_train_02287_me_sa_t1.jpg,41.516929626464844,35.0,41.072425842285156,0.0,255.0,97.76573181152344
meningioma,coronal,train,brisc2025_train_01900_me_co_t1.jpg,37.18536376953125,3.0,51.46259689331055,0.0,255.0,82.37495422363281
meningioma,sagittal,test,brisc2025_test_00553_me_sa_t1.jpg,40.31291580200195,35.0,39.67555236816406,0.0,255.0,97.38960266113281
meningioma,sagittal,train,brisc2025_train_02161_me_sa_t1.jpg,53.27537536621094,57.0,41.948631286621094,0.0,255.0,97.56813049316406
meningioma,sagittal,train,brisc2025_train_02018_me_sa_t1.jpg,40.244239807128906,6.0,48.217041015625,0.0,255.0,96.99668884277344
meningioma,sagittal,train,brisc2025_train_02447_me_sa_t1.jpg,43.68904113769531,39.0,40.24699401855469,0.0,255.0,98.08845520019531
meningioma,sagittal,train,brisc2025_train_02053_me_sa_t1.jpg,48.70058822631836,40.0,46.68254470825195,0.0,255.0,97.42927551269531
meningioma,axial,test,brisc2025_test_00379_me_ax_t1.jpg,32.67818069458008,3.0,46.940792083740234,0.0,255.0,71.29287719726562
meningioma,coronal,train,brisc2025_train_01818_me_co_t1.jpg,38.93020248413086,4.0,49.05078125,0.0,255.0,82.93190002441406
meningioma,coronal,train,brisc2025_train_01829_me_co_t1.jpg,34.520904541015625,6.0,41.82114791870117,0.0,255.0,83.32901000976562
meningioma,sagittal,train,brisc2025_train_02157_me_sa_t1.jpg,47.976173400878906,41.0,47.0650634765625,0.0,255.0,97.83973693847656
meningioma,sagittal,test,brisc2025_test_00502_me_sa_t1.jpg,50.87363815307617,44.0,49.27519607543945,0.0,255.0,98.0499267578125
meningioma,axial,test,brisc2025_test_00354_me_ax_t1.jpg,44.2908935546875,42.0,47.49900436401367,0.0,255.0,92.41468253968253
meningioma,axial,train,brisc2025_train_01195_me_ax_t1.jpg,29.332199096679688,2.0,41.57602310180664,0.0,255.0,71.38748168945312
meningioma,axial,train,brisc2025_train_01372_me_ax_t1.jpg,33.08035659790039,4.0,46.94905471801758,0.0,255.0,73.32229614257812
meningioma,sagittal,train,brisc2025_train_02029_me_sa_t1.jpg,52.39460372924805,55.0,44.46347427368164,0.0,255.0,98.17085266113281
meningioma,coronal,train,brisc2025_train_01933_me_co_t1.jpg,35.644893646240234,6.0,44.4266242980957,0.0,255.0,82.90748596191406
meningioma,coronal,train,brisc2025_train_01597_me_co_t1.jpg,40.375709533691406,5.0,52.13304901123047,0.0,255.0,81.95343017578125
meningioma,sagittal,train,brisc2025_train_02429_me_sa_t1.jpg,53.82159423828125,57.0,44.67747116088867,0.0,255.0,97.67570495605469
meningioma,axial,train,brisc2025_train_01554_me_ax_t1.jpg,30.094768524169922,2.0,42.00017166137695,0.0,254.0,70.60203552246094
meningioma,sagittal,train,brisc2025_train_02443_me_sa_t1.jpg,46.64872741699219,31.0,48.13568878173828,0.0,253.0,97.55706787109375
meningioma,sagittal,train,brisc2025_train_02150_me_sa_t1.jpg,56.310081481933594,61.0,45.629905700683594,0.0,254.0,97.57423400878906
meningioma,coronal,train,brisc2025_train_01915_me_co_t1.jpg,39.294837951660156,8.0,45.24016189575195,0.0,255.0,82.62100219726562
meningioma,sagittal,train,brisc2025_train_02457_me_sa_t1.jpg,51.75263595581055,58.0,42.668392181396484,0.0,255.0,97.38731384277344
meningioma,axial,train,brisc2025_train_01493_me_ax_t1.jpg,31.885940551757812,4.0,52.55305099487305,0.0,255.0,73.30703735351562
meningioma,axial,train,brisc2025_train_01563_me_ax_t1.jpg,27.34764862060547,7.0,37.55059051513672,0.0,255.0,71.76513671875
meningioma,axial,train,brisc2025_train_01430_me_ax_t1.jpg,26.531383514404297,3.0,45.81397247314453,0.0,255.0,74.01466369628906
meningioma,coronal,train,brisc2025_train_01925_me_co_t1.jpg,48.72114944458008,49.0,42.48931884765625,0.0,255.0,91.7633056640625
meningioma,axial,train,brisc2025_train_01247_me_ax_t1.jpg,75.41097259521484,88.0,63.270469665527344,0.0,255.0,99.96351648351649
meningioma,axial,train,brisc2025_train_01463_me_ax_t1.jpg,36.63443374633789,4.0,48.92980194091797,0.0,254.0,71.43478393554688
meningioma,axial,train,brisc2025_train_01166_me_ax_t1.jpg,27.728649139404297,3.0,40.55081558227539,0.0,254.0,73.19297790527344
meningioma,coronal,train,brisc2025_train_01756_me_co_t1.jpg,37.1119384765625,4.0,45.4022216796875,0.0,255.0,83.26873779296875
meningioma,sagittal,train,brisc2025_train_02420_me_sa_t1.jpg,40.20348358154297,34.0,41.63523864746094,0.0,253.0,96.91543579101562
meningioma,sagittal,train,brisc2025_train_02167_me_sa_t1.jpg,45.78152084350586,50.0,39.751258850097656,0.0,255.0,98.04153442382812
meningioma,sagittal,train,brisc2025_train_02363_me_sa_t1.jpg,35.161277770996094,4.0,46.687278747558594,0.0,255.0,97.00698852539062
meningioma,axial,train,brisc2025_train_01514_me_ax_t1.jpg,26.371891021728516,3.0,49.79754638671875,0.0,255.0,73.22959899902344
meningioma,sagittal,train,brisc2025_train_02111_me_sa_t1.jpg,44.15314865112305,43.0,38.93114471435547,0.0,255.0,97.17674255371094
meningioma,axial,train,brisc2025_train_01418_me_ax_t1.jpg,32.576499938964844,4.0,53.11189270019531,0.0,255.0,77.07710266113281
meningioma,sagittal,train,brisc2025_train_02382_me_sa_t1.jpg,37.503719329833984,3.0,50.082130432128906,0.0,251.0,96.84104919433594
meningioma,sagittal,test,brisc2025_test_00492_me_sa_t1.jpg,57.07102966308594,64.0,52.46769714355469,0.0,255.0,96.76407072479417
meningioma,axial,test,brisc2025_test_00304_me_ax_t1.jpg,65.0787582397461,78.0,52.472633361816406,0.0,234.0,98.08987654320987
meningioma,coronal,train,brisc2025_train_01980_me_co_t1.jpg,38.6414909362793,4.0,51.242332458496094,0.0,255.0,82.93418884277344
meningioma,sagittal,train,brisc2025_train_02171_me_sa_t1.jpg,47.65589141845703,52.0,43.112606048583984,0.0,255.0,97.0367431640625
meningioma,coronal,train,brisc2025_train_01606_me_co_t1.jpg,45.42803192138672,44.0,41.01860809326172,0.0,255.0,92.108154296875
meningioma,axial,train,brisc2025_train_01256_me_ax_t1.jpg,87.78221130371094,105.0,77.39448547363281,0.0,255.0,66.54353768059352
meningioma,coronal,train,brisc2025_train_01979_me_co_t1.jpg,40.533416748046875,5.0,51.322750091552734,0.0,255.0,83.07838439941406
meningioma,sagittal,train,brisc2025_train_02466_me_sa_t1.jpg,40.88408660888672,28.0,42.0639533996582,0.0,255.0,98.27651977539062
meningioma,axial,train,brisc2025_train_01240_me_ax_t1.jpg,33.895416259765625,3.0,46.02865982055664,0.0,255.0,71.25358581542969
meningioma,coronal,train,brisc2025_train_01794_me_co_t1.jpg,30.618366241455078,4.0,41.32710266113281,0.0,253.0,82.38296508789062
meningioma,sagittal,train,brisc2025_train_02423_me_sa_t1.jpg,36.383140563964844,4.0,51.510860443115234,0.0,254.0,96.69113159179688
meningioma,axial,train,brisc2025_train_01512_me_ax_t1.jpg,30.997604370117188,3.0,38.733551025390625,0.0,255.0,69.8822021484375
meningioma,axial,train,brisc2025_train_01271_me_ax_t1.jpg,65.52515411376953,17.0,82.55583953857422,0.0,255.0,57.73067331670823
meningioma,axial,test,brisc2025_test_00390_me_ax_t1.jpg,33.19739532470703,3.0,47.046974182128906,0.0,255.0,71.7529296875
meningioma,sagittal,train,brisc2025_train_02051_me_sa_t1.jpg,48.64617919921875,53.0,39.3565559387207,0.0,255.0,97.71041870117188
meningioma,coronal,train,brisc2025_train_01728_me_co_t1.jpg,42.421661376953125,9.0,48.33364486694336,0.0,255.0,81.46781921386719
meningioma,axial,train,brisc2025_train_01324_me_ax_t1.jpg,73.32499694824219,83.0,69.93903350830078,0.0,255.0,68.1984126984127
meningioma,axial,train,brisc2025_train_01562_me_ax_t1.jpg,26.640106201171875,4.0,49.98505783081055,0.0,255.0,75.89225769042969
meningioma,sagittal,train,brisc2025_train_02001_me_sa_t1.jpg,52.94749450683594,55.0,41.2411994934082,0.0,181.0,99.91281233386496
meningioma,sagittal,train,brisc2025_train_02359_me_sa_t1.jpg,47.76475524902344,52.0,42.239990234375,0.0,255.0,97.82180786132812
meningioma,axial,test,brisc2025_test_00328_me_ax_t1.jpg,28.93767547607422,3.0,39.08659744262695,0.0,253.0,71.15898132324219
meningioma,axial,test,brisc2025_test_00364_me_ax_t1.jpg,32.49539566040039,3.0,49.224430084228516,0.0,255.0,73.09951782226562
meningioma,axial,train,brisc2025_train_01293_me_ax_t1.jpg,65.0787582397461,78.0,52.472633361816406,0.0,234.0,98.08987654320987
meningioma,sagittal,train,brisc2025_train_02134_me_sa_t1.jpg,57.66672897338867,59.0,43.89780807495117,0.0,255.0,97.01309204101562
meningioma,axial,train,brisc2025_train_01425_me_ax_t1.jpg,27.415142059326172,3.0,40.592811584472656,0.0,255.0,70.45211791992188
meningioma,sagittal,train,brisc2025_train_02180_me_sa_t1.jpg,51.6716423034668,17.0,54.2395133972168,0.0,255.0,97.88818359375
meningioma,coronal,train,brisc2025_train_01958_me_co_t1.jpg,35.66282653808594,5.0,43.6962776184082,0.0,255.0,82.94754028320312
meningioma,sagittal,test,brisc2025_test_00495_me_sa_t1.jpg,39.7723503112793,6.0,48.206546783447266,0.0,255.0,96.48933410644531
meningioma,coronal,train,brisc2025_train_01982_me_co_t1.jpg,27.271270751953125,3.0,49.81821060180664,0.0,255.0,81.99348449707031
meningioma,axial,test,brisc2025_test_00306_me_ax_t1.jpg,72.81746673583984,72.0,58.42168045043945,0.0,255.0,95.71300448430493
meningioma,axial,test,brisc2025_test_00331_me_ax_t1.jpg,31.533836364746094,4.0,41.81602478027344,0.0,247.0,72.71232604980469
meningioma,sagittal,train,brisc2025_train_02240_me_sa_t1.jpg,37.98046112060547,4.0,50.09933853149414,0.0,252.0,97.20802307128906
meningioma,axial,train,brisc2025_train_01158_me_ax_t1.jpg,32.94108581542969,4.0,53.18368911743164,0.0,255.0,77.45132446289062
meningioma,coronal,test,brisc2025_test_00417_me_co_t1.jpg,62.645816802978516,64.0,56.50969696044922,0.0,255.0,74.39935096670773
meningioma,axial,train,brisc2025_train_01173_me_ax_t1.jpg,28.50940704345703,3.0,40.545387268066406,0.0,255.0,71.80099487304688
meningioma,sagittal,train,brisc2025_train_02093_me_sa_t1.jpg,48.770416259765625,50.0,44.14736557006836,0.0,255.0,98.0926513671875
meningioma,sagittal,train,brisc2025_train_02286_me_sa_t1.jpg,34.30587387084961,3.0,47.734127044677734,0.0,255.0,71.099853515625
meningioma,axial,test,brisc2025_test_00378_me_ax_t1.jpg,35.907936096191406,7.0,44.34185028076172,0.0,255.0,71.67892456054688
meningioma,coronal,train,brisc2025_train_01973_me_co_t1.jpg,41.301292419433594,17.0,46.972572326660156,0.0,255.0,83.75396728515625
meningioma,coronal,test,brisc2025_test_00423_me_co_t1.jpg,45.33795928955078,36.0,45.165279388427734,0.0,255.0,83.21189880371094
meningioma,axial,train,brisc2025_train_01521_me_ax_t1.jpg,29.920486450195312,5.0,48.60200881958008,0.0,255.0,75.10910034179688
meningioma,sagittal,train,brisc2025_train_02221_me_sa_t1.jpg,44.280029296875,40.0,44.9576301574707,0.0,255.0,97.247314453125
meningioma,axial,train,brisc2025_train_01444_me_ax_t1.jpg,33.95541763305664,4.0,42.111083984375,0.0,255.0,71.10061645507812
meningioma,sagittal,train,brisc2025_train_02405_me_sa_t1.jpg,40.11174392700195,6.0,49.94709396362305,0.0,255.0,96.52519226074219
meningioma,sagittal,test,brisc2025_test_00516_me_sa_t1.jpg,52.382938385009766,55.0,48.715023040771484,0.0,255.0,97.11723327636719
meningioma,sagittal,train,brisc2025_train_02247_me_sa_t1.jpg,53.94091033935547,45.0,51.372920989990234,0.0,255.0,98.31504821777344
meningioma,axial,train,brisc2025_train_01402_me_ax_t1.jpg,87.77888488769531,105.0,77.31737518310547,0.0,255.0,66.79314661242373
meningioma,sagittal,train,brisc2025_train_02261_me_sa_t1.jpg,44.15107345581055,39.0,40.2552490234375,0.0,255.0,98.25859069824219
meningioma,sagittal,train,brisc2025_train_02415_me_sa_t1.jpg,44.93800735473633,42.0,44.23421096801758,0.0,253.0,97.49870300292969
meningioma,axial,test,brisc2025_test_00322_me_ax_t1.jpg,50.37434005737305,2.0,63.85428237915039,0.0,255.0,54.75363756613757
meningioma,axial,train,brisc2025_train_01269_me_ax_t1.jpg,52.74888229370117,0.0,76.12908935546875,0.0,255.0,40.54943592473536
meningioma,sagittal,train,brisc2025_train_02069_me_sa_t1.jpg,40.67243194580078,28.0,42.670570373535156,0.0,255.0,97.20039367675781
meningioma,coronal,test,brisc2025_test_00396_me_co_t1.jpg,86.58934020996094,82.0,77.64818572998047,0.0,255.0,78.4915064591598
meningioma,axial,train,brisc2025_train_01174_me_ax_t1.jpg,27.95801544189453,3.0,44.279937744140625,0.0,253.0,72.16377258300781
meningioma,coronal,train,brisc2025_train_01616_me_co_t1.jpg,45.39000701904297,48.0,35.22583770751953,0.0,255.0,98.77052307128906
meningioma,coronal,train,brisc2025_train_01869_me_co_t1.jpg,36.66437911987305,12.0,41.17015838623047,0.0,255.0,83.2244873046875
meningioma,sagittal,train,brisc2025_train_02034_me_sa_t1.jpg,51.58830261230469,52.0,49.53554916381836,0.0,255.0,98.27499389648438
meningioma,axial,train,brisc2025_train_01433_me_ax_t1.jpg,24.714962005615234,3.0,35.28207778930664,0.0,255.0,70.16830444335938
meningioma,sagittal,train,brisc2025_train_02160_me_sa_t1.jpg,47.01713562011719,30.0,49.34577178955078,0.0,255.0,97.66654968261719
meningioma,sagittal,train,brisc2025_train_02005_me_sa_t1.jpg,54.5565185546875,46.0,57.70184326171875,0.0,255.0,69.56634521484375
meningioma,coronal,train,brisc2025_train_01741_me_co_t1.jpg,43.140933990478516,27.0,45.573768615722656,0.0,255.0,83.42781066894531
meningioma,axial,train,brisc2025_train_01511_me_ax_t1.jpg,27.588947296142578,3.0,44.202274322509766,0.0,252.0,71.62895202636719
meningioma,coronal,train,brisc2025_train_01648_me_co_t1.jpg,33.364505767822266,3.0,47.278560638427734,0.0,255.0,73.09837341308594
meningioma,coronal,train,brisc2025_train_01703_me_co_t1.jpg,35.120765686035156,13.0,39.41592788696289,0.0,255.0,83.52775573730469
meningioma,sagittal,train,brisc2025_train_02402_me_sa_t1.jpg,45.2078857421875,44.0,43.620887756347656,0.0,255.0,97.48115539550781
meningioma,coronal,test,brisc2025_test_00439_me_co_t1.jpg,39.5435791015625,11.0,44.70313262939453,0.0,255.0,83.23974609375
meningioma,coronal,train,brisc2025_train_01949_me_co_t1.jpg,35.81159591674805,12.0,40.98688888549805,0.0,255.0,83.35723876953125
meningioma,axial,train,brisc2025_train_01295_me_ax_t1.jpg,72.81746673583984,72.0,58.42168045043945,0.0,255.0,95.71300448430493
meningioma,axial,train,brisc2025_train_01264_me_ax_t1.jpg,92.40003967285156,103.0,59.99955368041992,0.0,255.0,99.99696785930867
meningioma,sagittal,train,brisc2025_train_02059_me_sa_t1.jpg,43.534767150878906,32.0,42.02268600463867,0.0,255.0,97.97134399414062
meningioma,sagittal,train,brisc2025_train_02292_me_sa_t1.jpg,42.289268493652344,37.0,41.61696243286133,0.0,255.0,96.90132141113281
meningioma,coronal,train,brisc2025_train_01851_me_co_t1.jpg,32.71742248535156,4.0,44.53527069091797,0.0,255.0,80.91201782226562
meningioma,sagittal,train,brisc2025_train_02042_me_sa_t1.jpg,42.7933349609375,37.0,41.63251876831055,0.0,255.0,97.45025634765625
meningioma,axial,train,brisc2025_train_01328_me_ax_t1.jpg,32.011985778808594,3.0,45.65996170043945,0.0,254.0,72.87979125976562
meningioma,sagittal,train,brisc2025_train_02198_me_sa_t1.jpg,42.197486877441406,38.0,40.225791931152344,0.0,255.0,97.81227111816406
meningioma,sagittal,train,brisc2025_train_02347_me_sa_t1.jpg,43.608768463134766,36.0,40.82316970825195,0.0,255.0,97.27439880371094
meningioma,axial,train,brisc2025_train_01250_me_ax_t1.jpg,63.0258903503418,52.0,50.8130989074707,0.0,255.0,99.79395349084209
meningioma,axial,train,brisc2025_train_01192_me_ax_t1.jpg,34.647682189941406,3.0,48.83078384399414,0.0,255.0,71.69265747070312
meningioma,coronal,train,brisc2025_train_01935_me_co_t1.jpg,37.36141586303711,9.0,42.450016021728516,0.0,255.0,83.14857482910156
